"","y","Age","DailyRate","DistanceFromHome","HourlyRate","MonthlyIncome","MonthlyRate","NumCompaniesWorked","PercentSalaryHike","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearchDevelopment","Education2","Education3","Education4","EducationFieldLifeSciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnicalDegree","EnvironmentSatisfaction1","EnvironmentSatisfaction2","EnvironmentSatisfaction3","GenderMale","JobInvolvement1","JobInvolvement2","JobInvolvement3","JobLevel1","JobLevel2","JobLevel3","JobLevel4","JobRoleHealthcareRepresentative","JobRoleLaboratoryTechnician","JobRoleManager","JobRoleManufacturingDirector","JobRoleResearchDirector","JobRoleResearchScientist","JobRoleSalesExecutive","JobRoleSalesRepresentative","JobSatisfaction1","JobSatisfaction2","JobSatisfaction3","MaritalStatusMarried","MaritalStatusSingle","OverTimeNo","PerformanceRating3","RelationshipSatisfaction1","RelationshipSatisfaction2","RelationshipSatisfaction3","StockOptionLevel0","StockOptionLevel1","StockOptionLevel2","WorkLifeBalance1","WorkLifeBalance2","WorkLifeBalance3"
"61",0,32,-0.930550796347007,-1.01056543769991,-1.61790863567151,-0.0724159775087533,-0.482748902550686,-0.677818724751071,1.85535293668778,-0.292977226685108,0.155654110837465,0.325116878678354,1.04074128669067,1.49335888789082,1.08652546240644,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"62",0,38,-0.37046429512156,2.4432976708053,-0.781682434938705,-0.870214294919905,-1.24436212981593,-0.677818724751071,-1.15016269006451,-0.164455435211784,-0.619978238081427,0.488341541129577,-0.339278279821404,2.1140084680999,1.36678382874044,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"63",0,50,0.462230680151671,-0.270451914448793,-1.12601087053457,2.59923131652678,0.335483053839787,0.923456526971025,-0.876933996723397,2.27745860278137,-0.619978238081427,3.26316080280037,-0.339278279821404,3.35530762851805,1.08652546240644,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
"64",0,59,1.56753412947269,1.94988865530456,1.62861661423231,0.24088341497832,-1.68017180164341,1.72409415283207,-1.15016269006451,2.14893681130805,0.155654110837465,2.28381282809303,3.24877259310999,1.49335888789082,1.36678382874044,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0
"65",0,36,1.04214325221696,-0.147099660573606,-0.338974446315457,0.763190673368635,-0.858568010267808,-0.677818724751071,-0.603705303382279,0.735197105101485,-0.619978238081427,1.63091417828814,2.69676476650516,3.04498283841352,1.08652546240644,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
"66",0,55,0.0830570753397535,-0.147099660573606,-1.61790863567151,1.75300434726,0.761036727587511,-0.277499911820547,-0.330476610041161,1.24928427099478,-0.619978238081427,-0.327781771126538,-1.16729001972865,-0.67891464284095,-0.595024735597561,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"67",0,36,0.972752004277521,0.222957101051952,1.43185750817754,-0.000835031564249003,1.17211960952407,-0.677818724751071,-0.603705303382279,-0.678542601105081,0.155654110837465,-0.164557108675315,0.212729546783426,-0.67891464284095,-0.314766369263561,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1
"68",0,45,1.32962127939462,-0.270451914448793,-0.338974446315457,0.684175504551557,0.628551711296951,-0.277499911820547,0.489209469982192,1.76337143688808,-0.619978238081427,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
"69",0,35,-0.343203447716782,-1.01056543769991,0.644821083958427,-0.915244444890929,-1.18647896257127,0.523137714040501,-0.603705303382279,-0.807064392578405,-0.619978238081427,-0.654231096028984,-0.615282193123818,-0.368589852736411,-0.595024735597561,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
"70",1,36,-1.20068101153981,-0.0237474066984202,0.644821083958427,-0.66163124175224,1.04862615319385,-1.0781375376816,0.489209469982192,-1.19262976699838,-2.17124293591921,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0
"71",0,59,1.04709976992692,-1.01056543769991,-0.437353999342846,-0.21876396491458,1.4547917757771,1.72409415283207,-1.15016269006451,1.12076247952146,-0.619978238081427,-0.491006433577761,-0.339278279821404,-0.368589852736411,-0.314766369263561,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
"72",0,29,1.30236043198984,-0.887213183824724,0.497251754417345,-0.807129603686915,-1.31460869200604,-1.0781375376816,2.1285816300289,-0.678542601105081,0.155654110837465,-0.327781771126538,-0.0632743665189888,-0.67891464284095,-0.0345080029295606,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"73",0,31,0.692708753664798,-1.01056543769991,1.03833929606798,-0.85003568998006,0.626865793804389,-0.677818724751071,0.489209469982192,-1.3211515584717,0.931286459756357,-0.98068042093143,-0.891286106426233,-0.368589852736411,-1.15554146826556,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1
"74",0,32,-0.630681474894445,-1.01056543769991,0.00535398928040227,-0.0600964081770582,-0.978830124737287,-0.677818724751071,0.489209469982192,-0.164455435211784,0.155654110837465,0.488341541129577,-0.0632743665189888,-0.67891464284095,1.36678382874044,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1
"75",0,36,-1.66163715856606,-0.393804168323979,-0.535733552370234,-0.735973470477986,1.0802371061794,0.122818901109977,-0.876933996723397,-0.807064392578405,0.155654110837465,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1
"76",0,31,-0.139986221608433,-0.147099660573606,-0.240594893288069,-0.441578244724031,0.894786181997492,-0.677818724751071,2.1285816300289,-0.03593364373846,-0.619978238081427,0.6515662035808,0.764737373388255,-0.368589852736411,1.08652546240644,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"77",0,35,-0.0656384559590378,-1.01056543769991,-1.6670984121852,-0.46536775791627,1.22269713430095,-1.0781375376816,-0.330476610041161,0.606675313628161,-0.619978238081427,1.30446485338569,2.42076085320274,-0.0582650626318726,1.08652546240644,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
"78",0,45,-1.51046336841229,-0.393804168323979,-0.683302881911317,1.43205832553256,0.105917288602487,0.523137714040501,-0.330476610041161,0.735197105101485,0.155654110837465,-1.14390508338265,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"79",0,37,-1.0048985619964,-0.270451914448793,-1.76547796521259,1.52105659363567,1.53768271916143,0.523137714040501,-0.603705303382279,0.606675313628161,0.155654110837465,-0.327781771126538,-0.615282193123818,-0.67891464284095,-0.595024735597561,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
"80",0,46,0.353187290532558,-0.517156422199165,0.694010860472122,-0.314771643154686,-0.546251794770551,2.1244129657626,1.85535293668778,0.606675313628161,-0.619978238081427,-0.491006433577761,-0.615282193123818,-0.67891464284095,-0.595024735597561,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"81",0,30,0.122709217019431,-1.01056543769991,-0.535733552370234,-0.292468974536962,0.236716387400483,-0.677818724751071,-0.876933996723397,-0.164455435211784,-1.39561058700032,0.488341541129577,1.04074128669067,0.252059727472666,-1.15554146826556,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
"82",0,35,1.01983892252214,-1.01056543769991,-1.76547796521259,-0.773994210312011,1.68098570602927,-0.677818724751071,0.76243816332331,-0.678542601105081,0.155654110837465,-0.164557108675315,-0.0632743665189888,-0.67891464284095,-0.0345080029295606,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
"83",0,55,-1.71368059452064,-1.01056543769991,0.202113095335179,0.793564783962298,0.53090898985269,0.122818901109977,-0.330476610041161,1.63484964541475,0.931286459756357,-0.98068042093143,-1.16729001972865,-0.368589852736411,-1.15554146826556,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
"84",0,38,-0.568725003519948,-0.393804168323979,0.644821083958427,-0.24935048187603,0.197237819449638,1.72409415283207,-0.876933996723397,0.735197105101485,0.155654110837465,0.978015528483246,1.86875302659791,-0.368589852736411,1.36678382874044,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"85",0,34,0.868665132368367,-1.01056543769991,1.38266773166384,-0.462606475135028,0.480893437573327,-0.677818724751071,-0.0572479167000435,-0.807064392578405,-0.619978238081427,-0.327781771126538,-0.615282193123818,-0.368589852736411,-0.314766369263561,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1
"86",0,56,1.48079506954839,-0.270451914448793,-0.8308722114524,0.160806214322302,1.03752719636781,0.523137714040501,-1.15016269006451,3.30563293456797,0.155654110837465,-0.164557108675315,-0.0632743665189888,-0.67891464284095,-0.595024735597561,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0
"87",0,23,-0.648029286879304,-0.887213183824724,-0.191405116774375,-0.888056429814085,-0.673679058583422,0.122818901109977,-0.603705303382279,-1.06410797552505,0.155654110837465,-1.14390508338265,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
"88",0,51,-0.918159502072108,-0.0237474066984202,1.48104728469123,-0.940520802657683,0.619841137585377,0.122818901109977,2.1285816300289,-0.164455435211784,0.931286459756357,-0.491006433577761,-0.615282193123818,-0.67891464284095,-0.314766369263561,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
"89",0,30,-1.27502877718921,-0.887213183824724,1.62861661423231,-0.499352776762325,0.213113542504604,-0.677818724751071,1.03566685666443,-0.03593364373846,0.155654110837465,0.6515662035808,1.5927491132955,2.42433325820444,1.08652546240644,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
"90",1,46,-0.330812153441882,-0.0237474066984202,-0.0930255637469862,0.661872835933833,-0.100748097360835,-0.677818724751071,0.215980776641074,-0.292977226685108,0.155654110837465,0.325116878678354,1.04074128669067,0.562384517577205,0.80626709607244,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"91",0,40,-0.675290134284082,-1.01056543769991,0.595631307444733,1.48685916842183,-0.027832165807494,-0.677818724751071,1.85535293668778,1.37780606246811,0.155654110837465,2.44703749054425,-0.339278279821404,2.73465804830898,1.92730056140844,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
"92",0,51,-0.422507731076137,1.45647963980381,0.251302871848873,-0.225560968683791,-0.827519029779776,-1.0781375376816,1.85535293668778,-0.03593364373846,-0.619978238081427,0.488341541129577,0.764737373388255,-0.368589852736411,-1.15554146826556,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"93",0,30,1.31722998511972,-0.640508676074351,-0.14221534026068,-0.274839246010571,0.765251521318917,-0.677818724751071,-0.876933996723397,-0.03593364373846,0.931286459756357,0.6515662035808,1.04074128669067,-0.0582650626318726,0.80626709607244,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"94",0,46,-0.407638177946258,-1.01056543769991,-1.27358020007565,0.885749147582223,-1.56946321963178,-0.277499911820547,-0.603705303382279,1.24928427099478,1.70691880867525,0.488341541129577,1.31674519999308,2.1140084680999,0.24575036340444,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
"95",0,32,0.719969601069576,-0.393804168323979,1.03833929606798,-0.317108113200353,1.40323079912955,-0.677818724751071,0.215980776641074,0.0925881477348641,-2.17124293591921,0.6515662035808,1.04074128669067,0.872709307681744,0.80626709607244,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
"96",0,54,1.02727369908708,-0.887213183824724,-0.289784669801763,1.49662986134007,1.36108286181548,2.52473177869312,-0.876933996723397,0.606675313628161,1.70691880867525,-0.491006433577761,-0.339278279821404,-0.67891464284095,-0.314766369263561,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0
"97",0,24,1.36431690336434,-0.763860929949538,-1.61790863567151,-0.319444583246019,0.450406429582817,-1.0781375376816,1.58212424334666,-0.935586184051729,-0.619978238081427,-0.654231096028984,-0.615282193123818,-0.67891464284095,-0.595024735597561,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0
"98",0,28,-1.69137626482582,-0.640508676074351,-1.12601087053457,-0.484696737384964,-0.765702055052474,-0.677818724751071,-0.0572479167000435,-0.807064392578405,0.155654110837465,-0.327781771126538,-0.0632743665189888,-0.67891464284095,-0.0345080029295606,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0
"99",0,58,-0.298594788327144,0.0996048471767661,-1.42114952961673,1.56523711813554,1.41840405656262,-1.0781375376816,-0.603705303382279,3.43415472604129,-1.39561058700032,4.8954074273126,1.5927491132955,-0.368589852736411,1.08652546240644,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0
"100",0,44,-0.776898747338256,1.70318414755419,0.0545437657940965,-0.947530212794682,1.50747669741968,0.523137714040501,-0.876933996723397,0.735197105101485,0.155654110837465,-0.654231096028984,-0.615282193123818,-0.368589852736411,-0.595024735597561,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0
"101",1,37,0.0111875685453377,-0.393804168323979,-0.14221534026068,-0.940945615393258,1.31148878890926,0.523137714040501,1.85535293668778,-0.550020809631756,0.155654110837465,-0.654231096028984,-0.615282193123818,-0.67891464284095,-0.595024735597561,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"102",0,32,0.0607527456449348,-1.01056543769991,0.251302871848873,-0.75339079263659,0.121512025408693,-0.677818724751071,-0.603705303382279,-1.3211515584717,-0.619978238081427,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"103",1,20,0.169796135264048,-0.393804168323979,0.00535398928040227,-0.759762983670225,0.768482863179663,-0.677818724751071,0.76243816332331,-1.3211515584717,1.70691880867525,-0.98068042093143,-1.16729001972865,-0.368589852736411,-1.15554146826556,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
"104",0,34,-0.340725188861802,-0.393804168323979,-1.22439042356195,-0.35980179312571,-0.257257437920413,-0.677818724751071,-0.330476610041161,0.606675313628161,0.155654110837465,1.46768951583692,2.42076085320274,-0.0582650626318726,1.64704219507444,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1
"105",0,37,0.588621881755644,-0.887213183824724,1.67780639074601,-0.284609938928812,0.215923404992209,0.923456526971025,-0.330476610041161,0.735197105101485,-0.619978238081427,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"106",0,59,1.53036024664799,-0.887213183824724,-1.6670984121852,2.62132157877672,1.06899765622898,2.52473177869312,1.58212424334666,2.4059803942547,0.155654110837465,-0.654231096028984,-0.615282193123818,-0.0582650626318726,-0.595024735597561,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"107",0,50,0.774491295879133,-1.01056543769991,0.349682424876262,2.47858449962329,-0.640382188105307,0.122818901109977,1.03566685666443,2.14893681130805,-1.39561058700032,0.161892216227131,-0.339278279821404,-0.67891464284095,0.80626709607244,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
"108",1,25,-1.39398520222824,-0.517156422199165,-0.978441540993482,-0.161201839244073,1.77666152373221,-0.677818724751071,-1.15016269006451,-0.678542601105081,-1.39561058700032,-0.164557108675315,-0.0632743665189888,-0.67891464284095,-0.314766369263561,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
"109",0,25,1.18340400695081,-0.270451914448793,-0.0930255637469862,-0.767622019278375,1.76795095002064,-0.677818724751071,-1.15016269006451,-1.19262976699838,-0.619978238081427,-0.817455758480207,-0.615282193123818,-0.0582650626318726,-0.875283101931561,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
"110",0,22,-0.665377098864163,0.716366116552697,-0.338974446315457,-0.771445333898557,1.33073634694935,-0.677818724751071,-0.0572479167000435,-1.3211515584717,1.70691880867525,-1.14390508338265,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
"111",0,51,1.61957756542726,-1.01056543769991,-1.76547796521259,0.20838524070678,1.613268020078,0.122818901109977,1.30889555000555,1.50632785394143,-1.39561058700032,0.978015528483246,2.14475693990033,3.04498283841352,1.08652546240644,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0
"112",1,34,-0.358073000846661,-0.270451914448793,0.00535398928040227,-0.0911077378740838,1.2045735212559,-0.677818724751071,2.40181032337002,-0.292977226685108,0.155654110837465,0.325116878678354,0.764737373388255,-0.67891464284095,0.52600872973844,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
"113",0,54,-1.63685457001627,2.07324090917975,-1.76547796521259,2.29931352521034,-0.0621124881562707,-0.277499911820547,-0.876933996723397,1.50632785394143,0.155654110837465,-0.327781771126538,-0.339278279821404,0.562384517577205,-0.0345080029295606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
"114",0,24,0.804230402138891,1.08642287817826,-0.683302881911317,-0.792048751573978,-0.148375266525733,-1.0781375376816,-0.876933996723397,-0.678542601105081,-0.619978238081427,-0.327781771126538,-0.339278279821404,-0.368589852736411,-0.595024735597561,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1
"115",0,34,0.566317552060825,-0.393804168323979,-1.02763131750718,-0.424373328933215,0.0965042492690116,1.32377533990155,-0.0572479167000435,0.0925881477348641,0.155654110837465,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
"116",0,37,0.957882451147642,-0.763860929949538,1.03833929606798,0.196490484110661,0.0271006458251768,-0.277499911820547,-0.876933996723397,0.0925881477348641,0.155654110837465,-0.327781771126538,-0.339278279821404,-0.368589852736411,-0.314766369263561,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
"117",0,34,1.36679516221932,-0.517156422199165,-1.02763131750718,1.08923444792298,-1.22202372303947,-0.277499911820547,-0.876933996723397,0.349631730681512,2.48255115759414,0.6515662035808,1.5927491132955,0.872709307681744,1.08652546240644,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"118",0,36,1.64683841283204,0.222957101051952,1.28428817863645,0.687149193700586,1.21370557434062,-1.0781375376816,-0.330476610041161,-0.164455435211784,2.48255115759414,0.325116878678354,0.764737373388255,-0.0582650626318726,1.08652546240644,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
"119",0,36,0.296187336868021,-0.763860929949538,-1.32276997658934,-0.779091963138919,-1.6510897248967,0.923456526971025,1.85535293668778,-0.550020809631756,-0.619978238081427,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"120",0,43,-1.01233333856134,2.07324090917975,1.28428817863645,2.22093557549663,0.727880350233776,-0.677818724751071,-0.876933996723397,1.76337143688808,0.155654110837465,2.93671147789792,2.14475693990033,0.562384517577205,2.20755892774244,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"121",0,30,1.26270829031016,1.70318414755419,1.48104728469123,-0.826246176787821,1.12350898848851,-0.677818724751071,2.67503901671113,-0.164455435211784,-0.619978238081427,0.488341541129577,0.764737373388255,-0.67891464284095,1.36678382874044,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"122",0,33,-0.130073186188514,1.579831893679,1.43185750817754,-0.0758144793933589,0.163940948971523,-1.0781375376816,-0.603705303382279,-0.421499018158432,-0.619978238081427,-0.00133244622409163,0.764737373388255,-0.67891464284095,0.80626709607244,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0
"123",1,56,-0.895855172377289,0.593013862677511,0.300492648362568,-0.327091212486382,-1.37726862547963,2.52473177869312,0.76243816332331,-0.550020809631756,-0.619978238081427,-0.327781771126538,-0.0632743665189888,0.562384517577205,-0.314766369263561,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
